state,lg,ward,state_code,lg_code,ward_code,pu_code,code,location,ward_des,lg_des
EDO,05,05,12,05,05,016,12/05/05/016,"ORAKHUAN HEALTH CENTRE, EGUARE EMU",Emu,Esan South-East
EDO,05,05,12,05,05,017,12/05/05/017,EGUARE TOWN HALL  EMU,Emu,Esan South-East
EDO,05,05,12,05,05,018,12/05/05/018,"UGUN MARKET, EMU",Emu,Esan South-East
EDO,05,05,12,05,05,019,12/05/05/019,"EMU HEALTH CENTRE, EMU",Emu,Esan South-East
EDO,05,05,12,05,05,020,12/05/05/020,"ID OSE/ODOGBE/OKEDE I/II - IBHIADA PRY SCHOOL II, IBHIADA",Emu,Esan South-East
EDO,05,05,12,05,05,021,12/05/05/021,"IBHIADA MARKET, IBHIADA ALONG IBHIADA ROAD",Emu,Esan South-East
EDO,05,05,12,05,05,022,12/05/05/022,IKHIALA 1/II/IDEKHUAN I/II- OKHUESAN PRY SCHOOL II (12/05/05/022) OKHUESAN/ UBIAJA ROAD,Emu,Esan South-East
EDO,05,05,12,05,05,023,12/05/05/023,ID OGUA/ID ISO - IKEKEN PRY SCHOOL II,Emu,Esan South-East
EDO,05,05,12,05,05,000,12/05/05/000,12/05/05/000,Emu,Esan South-East
EDO,05,06,12,05,06,001,12/05/06/001,"EGUARE, IKOGBE I/II - CENTRAL PRIMARY SCHOOL",Ubiaja I,Esan South-East
EDO,05,06,12,05,06,002,12/05/06/002,MAIN EGUARE- CENTRAL PRIMARY SCHOOL,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,003,12/05/06/003,"EGUARE, IKOGBE I/II - CENTRAL PRI. SCHOOL MAIN EGUARE",Ubiaja I,Esan South-East
EDO,05,06,12,05,06,004,12/05/06/004,MAIN EGUARE II/UKPOLE- CENTRAL PRI. SCHOOL,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,005,12/05/06/005,EGUARE I/II - CENTRAL PRI. SCHOOL,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,006,12/05/06/006,"GRA, - COUNCIL HALL, GRA",Ubiaja I,Esan South-East
EDO,05,06,12,05,06,007,12/05/06/007,MAIN EBHURU I/II/COMM AVENUE/-EDO LIB BUILDING,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,008,12/05/06/008,UKOHA/ORHUEN- ORHUEN PRIMARY SCHOOL,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,009,12/05/06/009,OGBENI I/II -OBIAZA GIRL'S SCHOOL,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,010,12/05/06/010,OYOMON I/II - SACRED HEART DEM. SCHOOL,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,011,12/05/06/011,"OYOMON I AND II, SACRED HEART DEM",Ubiaja I,Esan South-East
EDO,05,06,12,05,06,012,12/05/06/012,ID. OWEME/ID.OGBEBOR/IGUISI/ID EHAN/ID OSODIN - OGHENYEN PRIMARY SCHOOL I,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,013,12/05/06/013,ID. OWEME/ID.OGBEBOR/IGUISI/ID. EHAN/ID. OSODIN OGHENYEN PRIMARY SCHOOL II,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,014,12/05/06/014,"JUDICIARY, AREA CUSTOMARY COURT, UBIAJA  MISSION ROAD",Ubiaja I,Esan South-East
EDO,05,06,12,05,06,015,12/05/06/015,"UBIAJA PRIMARY HEALTH CENTRE , UBIAJA",Ubiaja I,Esan South-East
EDO,05,06,12,05,06,016,12/05/06/016,"OLD DSS BUILDING, GRA COUNCIL HALL. GRA II",Ubiaja I,Esan South-East
EDO,05,06,12,05,06,017,12/05/06/017,EDO LIB BUILDING II,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,018,12/05/06/018,SAINT JOHN BOSCO SECONDARY SCHOOL UBIAJA,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,019,12/05/06/019,OBIAZA GIRLS SCH. II,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,020,12/05/06/020,OYOMON SACRED HEART DEM PRI SCH II,Ubiaja I,Esan South-East
EDO,05,06,12,05,06,021,12/05/06/021,"OGHENYEN PRY SCHOOL, OGBENYEN",Ubiaja I,Esan South-East
EDO,05,06,12,05,06,000,12/05/06/000,12/05/06/000,Ubiaja I,Esan South-East
EDO,05,07,12,05,07,001,12/05/07/001,ID. OGHU/UHE/ID. EGBON OGHEYEN PRIMARY SCHOOL I,Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,002,12/05/07/002,ID. OGHU/UHE/ID. EBON OGHEYEN PRIMARY SCHOOL II,Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,003,12/05/07/003,"ID. OHANLEN/HAUSA QRTS/UKPAJA, UKPAJA PRIMARY SCHOOL I",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,004,12/05/07/004,"ID. OHANLEN/HAUSA QRTS/UKPAJA,  UKPAJA PRI MARY SCHOOL II",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,005,12/05/07/005,"UKHUAN LEN,  UKHUANLEN PRIMARY SCHOOL",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,006,12/05/07/006,"AHIA , AHIA PRIMARY SCHOOL I",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,007,12/05/07/007,"AHIA,  AHIA PRIMARY SCHOOL II",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,008,12/05/07/008,"UDAKPA,  UDAKPA PRIMARY SCHOOL",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,009,12/05/07/009,"EKO-OGHENYEN, EKO-OGHENYEN PRIMARY SCHOOL",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,010,12/05/07/010,"EKO-OBEKOR,  EKO-OBEKOR PRIMARY SCHOOL",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,011,12/05/07/011,ID OGHU/UHE /ID EBON OGHENYEN PRY SCH FIELD III,Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,012,12/05/07/012,"UKPAJA PRIMARY HEALTH CARE CENTRE, UKPAJA ROAD",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,013,12/05/07/013,ESAN SOUTH EAST LOCAL GOVERNMENT EDUCATION AUTHORITY,Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,014,12/05/07/014,"UBIAJA COMMUNITY SECONDARY SCHOOL, UBIAJA I, UKPAJA ROAD",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,015,12/05/07/015,"UBIAJA COMMUNITY SECONDARY SCHOOL, UBIAJA II",Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,016,12/05/07/016,UDAKPA PRY SCHOOL II,Ubiaja Ii,Esan South-East
EDO,05,07,12,05,07,000,12/05/07/000,12/05/07/000,Ubiaja Ii,Esan South-East
EDO,05,08,12,05,08,001,12/05/08/001,"EGUARE/IGOH/UHOLE,  ORIA PRIMARY SCHOOL",Illushi I,Esan South-East
EDO,05,08,12,05,08,002,12/05/08/002,"OGBOKPA I AND II,  ORIA PRIMARY SCHOOL",Illushi I,Esan South-East
EDO,05,08,12,05,08,003,12/05/08/003,OMAKUN/ASIN/ALFRED OKOYOMON/UGBOHA CAMPS/EKO-ORIA PRIMARY SCHOOL,Illushi I,Esan South-East
EDO,05,08,12,05,08,004,12/05/08/004,"EGUARE ONOGHOLO/ID. OSOGBO/ID. EWELE/IBO CAMPS, ONOGHOLO PRIMARY SCHOOL I",Illushi I,Esan South-East
EDO,05,08,12,05,08,005,12/05/08/005,"EGUARE ONOGHOLO/ID. OSOGBO/ID. EWELE/IBO CAMPS,  ONOGHOLO PRIMARY SCHOOL II",Illushi I,Esan South-East
EDO,05,08,12,05,08,006,12/05/08/006,IDIEKE/EFUEFE/OCHECHE/AJAM UROH PRIMARY SCHOOL,Illushi I,Esan South-East
EDO,05,08,12,05,08,007,12/05/08/007,ATOWO SHADE OPPOSITE ELDER MAIL,Illushi I,Esan South-East
EDO,05,08,12,05,08,008,12/05/08/008,IDEGWUME/OKPULIU OKPOKPORO PRIMARY SCHOOL,Illushi I,Esan South-East
EDO,05,08,12,05,08,009,12/05/08/009,"EGUARE ONOGHOLO/ID.OSOGBO ID.EWELE/IBO CAMPS, ONOGHOLO PRIMARY SCHOOL, ONOGHOLO",Illushi I,Esan South-East
EDO,05,08,12,05,08,010,12/05/08/010,IDIEKE/EFUEF/OCHECHE/AJAM UROH PRIMARY SCHOOL,Illushi I,Esan South-East
EDO,05,08,12,05,08,011,12/05/08/011,IDIEKE/ EFUEFE/CHECHE/AJAM UROH PRIMARY SCHOOL III,Illushi I,Esan South-East
EDO,05,08,12,05,08,012,12/05/08/012,ID. GWUME / OKPULIU OKPOKPORO PRIMARY SCHOOL II,Illushi I,Esan South-East
EDO,05,08,12,05,08,000,12/05/08/000,12/05/08/000,Illushi I,Esan South-East
EDO,05,09,12,05,09,001,12/05/09/001,OKWOSHIMILI/ONYMA/ADAGU/IYEGBI/OWON IFEKU ISLAND PRIMARY SCHOOL,Illushi Ii,Esan South-East
EDO,05,09,12,05,09,002,12/05/09/002,UKPODO/ALLAH SHADE IN ALLAN,Illushi Ii,Esan South-East
EDO,05,09,12,05,09,003,12/05/09/003,"OKPATAWOH, OKPATOWO TOWN HALL",Illushi Ii,Esan South-East
EDO,05,09,12,05,09,004,12/05/09/004,ESAN QRTS I AND II/OZIGONO OLD COURT HALL,Illushi Ii,Esan South-East
EDO,05,09,12,05,09,005,12/05/09/005,NIGER BANK PRY SCHOOL,Illushi Ii,Esan South-East
EDO,05,09,12,05,09,006,12/05/09/006,"ESAN QRTS I AND II,  NIGER BANK PRIMARY SCHOOL",Illushi Ii,Esan South-East
EDO,05,09,12,05,09,007,12/05/09/007,OKWOSHIMILI/ONYMA/ONYMA/ADAGU/IYEGBI/OWON IFEKU ISLAND PRI. SCH. II,Illushi Ii,Esan South-East
EDO,05,09,12,05,09,008,12/05/09/008,UKPODO/ALLAH SHADE IN ALLAN II,Illushi Ii,Esan South-East
EDO,05,09,12,05,09,009,12/05/09/009,"OKPATAWOH, OKPATOWO TOWN HALL II",Illushi Ii,Esan South-East
EDO,05,09,12,05,09,010,12/05/09/010,"OZIGONO MARKET, OZIGONO",Illushi Ii,Esan South-East
EDO,05,09,12,05,09,011,12/05/09/011,"ILLUSHI SECONDARY SCHOOL, ILLUSHI",Illushi Ii,Esan South-East
EDO,05,09,12,05,09,012,12/05/09/012,"AKPALAGI MARKET, ILLUSHI",Illushi Ii,Esan South-East
EDO,05,09,12,05,09,013,12/05/09/013,"ESAN QTR, I&II NIGER BANK PRIMARY SCHOOL II",Illushi Ii,Esan South-East
EDO,05,09,12,05,09,000,12/05/09/000,12/05/09/000,Illushi Ii,Esan South-East
EDO,05,10,12,05,10,001,12/05/10/001,"EGUARE UKATO, COURT HALL EGUARE",Ugboha,Esan South-East
EDO,05,10,12,05,10,002,12/05/10/002,"EGUARE NONKHUA/EGUARE NONKOTOR,  OLD LA. SCH. EGUARE",Ugboha,Esan South-East
EDO,05,10,12,05,10,003,12/05/10/003,IDUMU ABEKHAE/ID.ENEMAN IZENEBI/AFUDA/ID. OSO/ID.IHAZA EMAUDO PRIMARY SCHOOL,Ugboha,Esan South-East
EDO,05,10,12,05,10,004,12/05/10/004,"IDASUN/ID.ABU, ADAVA PRIMARY SCHOOL",Ugboha,Esan South-East
EDO,05,10,12,05,10,005,12/05/10/005,OHUMEDE/ID. ANENI/UKBOKE EGBENE/UION ST. FRANCIS CATHOLIC SCHOOL,Ugboha,Esan South-East
EDO,05,10,12,05,10,006,12/05/10/006,"ODAGBOR/OYOMON,  OLD L.A. SCHOOL",Ugboha,Esan South-East
EDO,05,10,12,05,10,007,12/05/10/007,"AKUBOR ESOGBA,  OLD L.A. SCHOOL",Ugboha,Esan South-East
EDO,05,10,12,05,10,008,12/05/10/008,"AMALO/ANEMENE/EKO-ODOMU, AMAL PRIMARY SCHOOL",Ugboha,Esan South-East
EDO,05,10,12,05,10,009,12/05/10/009,"ABUGHO/ID.OLOGHO/ID.OKE/IDEGUN,  UZOGBON PRIMARY SCHOOL",Ugboha,Esan South-East
EDO,05,10,12,05,10,010,12/05/10/010,ID. ESAN/EGHE/EMULE/ID NEKA/EKO-OGBEIDE MAIN OTOKHIMHIN PRY. SCHOOL,Ugboha,Esan South-East
EDO,05,10,12,05,10,011,12/05/10/011,EQUARE PRI. SCH (OLD LA SCH EGUARE) II,Ugboha,Esan South-East
EDO,05,10,12,05,10,012,12/05/10/012,IDUMU ABEKHAE/ ID ENEMAN IZENEBI/ AFUDA/ IDI OSO/ ID IHAZA EMUADO PRIMARY SCHOOL II,Ugboha,Esan South-East
EDO,05,10,12,05,10,013,12/05/10/013,"IDASUN/ ID ABU, ADAVA PRIMARY SCHOOL II, ADAVA",Ugboha,Esan South-East
EDO,05,10,12,05,10,014,12/05/10/014,OHUMEDE/ID AND I/ UGBOKE EVBENE/ UNION ST FRANCIS CATHOLIC SCHOOL.II,Ugboha,Esan South-East
EDO,05,10,12,05,10,015,12/05/10/015,ABUGHO/ ID OLOGHO/ ID OKE/ IDEGUN UZOGBON PRIMARY SCHOOL II,Ugboha,Esan South-East
EDO,05,10,12,05,10,016,12/05/10/016,"ID ESAN/ EGHE/ EMULE/ ID NEKA / EKO- OGBEIDE MAIN OTOKHINMHIN PRY SCHOOL II, UGBOHA",Ugboha,Esan South-East
EDO,05,10,12,05,10,000,12/05/10/000,12/05/10/000,Ugboha,Esan South-East
EDO,06,01,12,06,01,001,12/06/01/001,OGWA - UKPOGO PRIMARY SCHOOL I,Ogwa,Esan West
EDO,06,01,12,06,01,002,12/06/01/002,OGWA -UKPOGO PRIMARY SCHOOL II,Ogwa,Esan West
EDO,06,01,12,06,01,003,12/06/01/003,OGWA - UGHE SQUARE,Ogwa,Esan West
EDO,06,01,12,06,01,004,12/06/01/004,OGWA - APOSTOLIC SCHOOL,Ogwa,Esan West
EDO,06,01,12,06,01,005,12/06/01/005,OGWA - EGUARE PRIMARY SCHOOL I,Ogwa,Esan West
EDO,06,01,12,06,01,006,12/06/01/006,OGWA - EGUARE PRIMARY SCHOOL II,Ogwa,Esan West
EDO,06,01,12,06,01,007,12/06/01/007,OGWA- IDUMIGIE UGHE,Ogwa,Esan West
EDO,06,01,12,06,01,008,12/06/01/008,OGWA - LOWER - IZOGEN I,Ogwa,Esan West
EDO,06,01,12,06,01,009,12/06/01/009,OGWA- UPPER - IZOGEN II,Ogwa,Esan West
EDO,06,01,12,06,01,010,12/06/01/010,OGWA - COURT HALL,Ogwa,Esan West
EDO,06,01,12,06,01,011,12/06/01/011,OGWA-UKPOGO PRY. SCH. LLL,Ogwa,Esan West
EDO,06,01,12,06,01,012,12/06/01/012,OGWA GRAMMAR SCHOOL,Ogwa,Esan West
EDO,06,01,12,06,01,000,12/06/01/000,12/06/01/000,Ogwa,Esan West
EDO,06,02,12,06,02,001,12/06/02/001,UJIOGBA - UJIOGBA SEC. SECHOOL,Ujiogba,Esan West
EDO,06,02,12,06,02,002,12/06/02/002,UJIOGBA - EGUARE PRIMARY SCHOOL I,Ujiogba,Esan West
EDO,06,02,12,06,02,003,12/06/02/003,UJIOGBA - EGUARE PRIMARY SCHOOL II,Ujiogba,Esan West
EDO,06,02,12,06,02,004,12/06/02/004,UJIOGBA - UKPATO PRIMARY SCHOOL I,Ujiogba,Esan West
EDO,06,02,12,06,02,005,12/06/02/005,UJIOGBA - UKPATO PRIMARY SCHOOL II,Ujiogba,Esan West
EDO,06,02,12,06,02,006,12/06/02/006,UJIOGBA - ID OBOH UNIOGBA  I,Ujiogba,Esan West
EDO,06,02,12,06,02,007,12/06/02/007,UJIOGBA - ID OBOH UNIOGBA  II,Ujiogba,Esan West
EDO,06,02,12,06,02,008,12/06/02/008,UJIOGBA - OAKHINA CAMP,Ujiogba,Esan West
EDO,06,02,12,06,02,009,12/06/02/009,UJIOGBA - EBUTTE (UJIOGBA),Ujiogba,Esan West
EDO,06,02,12,06,02,010,12/06/02/010,UJIOGBA SEC SCH II,Ujiogba,Esan West
EDO,06,02,12,06,02,011,12/06/02/011,UJIOGBA_EGUARE PRI. SCH. III,Ujiogba,Esan West
EDO,06,02,12,06,02,000,12/06/02/000,12/06/02/000,Ujiogba,Esan West
EDO,06,03,12,06,03,001,12/06/03/001,IDOA-IDOA PRIMARY SCHOOL,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,002,12/06/03/002,UKHUN - UKHUN PRIMARY SCHOOL,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,003,12/06/03/003,UKHUN - FARM SETTLEMENT,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,004,12/06/03/004,EGORO- EGORO NAOKA PRIMARY SCHOOL I,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,005,12/06/03/005,EGORO - EGORO NAOKA PRIMARY SCHOOL II,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,006,12/06/03/006,EGORO -EGUARE PRIMARY SCHOOL I,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,007,12/06/03/007,EGORO - AMEDE PRIMARY SCHOOL II,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,008,12/06/03/008,EGORO - IKHIDUE HALL,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,009,12/06/03/009,EGORO - ORE EDE-OLE,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,010,12/06/03/010,"OPEN SPACE -ATOUGUA QUARTERS BY TRANSFORMER, IDOA",Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,011,12/06/03/011,"OPEN SPACE OFIEL QUARTERS, IDOA",Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,012,12/06/03/012,"OGBETA TOWN HALL, OGBETA QUARTERS.UKHUN",Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,013,12/06/03/013,EGORO-AMEDE PRY SCH LL,Egoro/Idoa/Ukhun,Esan West
EDO,06,03,12,06,03,000,12/06/03/000,12/06/03/000,Egoro/Idoa/Ukhun,Esan West
EDO,06,04,12,06,04,001,12/06/04/001,EKPOMA - EMIALA PRIMARY SCHOOL I,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,002,12/06/04/002,EKPOMA - EMIALA PRIMARY SCHOOL II,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,003,12/06/04/003,EKPOMA - EMIALA PRIMARY SCHOOL III,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,004,12/06/04/004,EKPOMA - UWENLEBO TOWN HALL,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,005,12/06/04/005,EKPOMA EGUARE PRIMARY SCHOOL I,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,006,12/06/04/006,EKPOMA EGUARE PRIMARY SCHOOL II,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,007,12/06/04/007,EKPOMA EGUARE PRIMARY SCHOOL III,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,008,12/06/04/008,EKPOMA EGUARE PRIMARY SCHOOL IV,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,009,12/06/04/009,EKPOMA - UWENDOVA PRIMARY SCHOOL I,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,010,12/06/04/010,EKPOMA - UWENDOVA PRIMARY SCHOOL II,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,011,12/06/04/011,EKPOMA - UWENDOVA PRIMARY SCHOOL III,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,012,12/06/04/012,EKPOMA - UKPUGHELE PRIMARY SCHOOL IV,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,013,12/06/04/013,EKPOMA - SCHOOL OF AGRIC,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,014,12/06/04/014,EKPOMA - EMAUDO PRIMARY SCHOOL I,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,015,12/06/04/015,EKPOMA- EMAUDO PRIMARY SCHOL II,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,016,12/06/04/016,EKPOMA - EMAUDO PRIMARY SCHOOL III,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,017,12/06/04/017,EMIALA TOWN HALL,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,018,12/06/04/018,"OPEN SPACE BORROW PIT ST. JUNCTION, UWEN-OBOH EXTENSION",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,019,12/06/04/019,"OPEN SPACE - OSIN ST. JUNCTION, ALONG UWENLEBO",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,020,12/06/04/020,"OPEN SPACE - UDO ST JUNCTION, ALONG UWENLEBO ROAD",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,021,12/06/04/021,"OPEN SPACE BY MAGISTRATE COURT, EKPOMA",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,022,12/06/04/022,"OPEN SPACE BY POLICE BARRACKS, ALONG BARRACKS ROAD",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,023,12/06/04/023,OPEN SPACE BY DISPENSARY HEALTH UNIT,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,024,12/06/04/024,OPEN SPACE BY NIGERIAN POSTAL SERVICE,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,025,12/06/04/025,"OPEN SPACE OPP.BETHEL BAPTIST CHURCH, AFUA JUNCTION",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,026,12/06/04/026,"OPEN SPACE BY OGWAMELE JUNCTION, AFUA QUARTER",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,027,12/06/04/027,EGUARE SECONDARY SCHOOL L,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,028,12/06/04/028,AFUA TOWN HALL,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,029,12/06/04/029,"OPEN SPACE - TIPPER GARAGE, UKHUN RD",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,030,12/06/04/030,AREA CUSTOMARY COURT,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,031,12/06/04/031,EDO STATE LIBRARY,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,032,12/06/04/032,OPEN SPACE - BARRACKS JUNCTION BY UWENODIA,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,033,12/06/04/033,"OPEN SPACE - ILEN-OTUMA ST, BY ILEN-OTUMA/HAYBLE JUNCTION",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,034,12/06/04/034,"OPEN SPACE - BOREHOLE JUNCTION, DOVA ROAD",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,035,12/06/04/035,OPEN SPACE - DOVA JUNCTION,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,036,12/06/04/036,OPEN SPACE - RICE MARKET,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,037,12/06/04/037,"SCHOOL OF AGRIC LL, EKPOMA",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,038,12/06/04/038,"OPEN SPACE -AGBOGIDI STREET, OPP. SCH OF AGRIC",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,039,12/06/04/039,"OPEN SPACE BY WELFARE JUNCTION, EMAUDO",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,040,12/06/04/040,"OPEN SPACE - ALI SQUARE, EMAUDO",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,041,12/06/04/041,OPEN SPACE - EMAUDO CAMPUS PARK BY MARKET SQUARE,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,042,12/06/04/042,"OPEN SPACE - V JUNCTION, MOUNT CARMEL RD",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,043,12/06/04/043,"EMAUDO TOWN HALL, EMAUDO",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,044,12/06/04/044,"EMAUDO YOUTH ASSOCIATION HALL, EMAUDO.",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,045,12/06/04/045,"EMAUDO COMMUNITY MARKET, EKPOMA",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,046,12/06/04/046,"EMAUDO SEC SCH LL, EMAUDO",Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,04,12,06,04,000,12/06/04/000,12/06/04/000,Emaudo/ Eguare/ Ekpoma,Esan West
EDO,06,05,12,06,05,001,12/06/05/001,IHUNMUDUMU - IHUNMUDUMU PRIMARY SCHOOL I,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,002,12/06/05/002,IHUNMUDUMU -  IHUNMUDUMU PRIMARY SCHOOL II,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,003,12/06/05/003,IHUNMUDUMU -  IHUNMUDUMU PRIMARY SCHOOL III,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,004,12/06/05/004,UKE - UKE PRIMARY SCHOOL,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,005,12/06/05/005,IDUMEBO - IDUMEBO PRIMARY SCHOOL I,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,006,12/06/05/006,IDUMEBO - IDUMEBO PRIMARY SCHOOL II,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,007,12/06/05/007,UJEMEN - UJEMEN PRIMARY SCHOOL I,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,008,12/06/05/008,UJEMEN - UJEMEN PRIMARY SCHOOL II,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,009,12/06/05/009,UJEMEN - UJEMEN PRIMARY SCHOOL III,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,010,12/06/05/010,UJEMEN - UJEMEN PRIMARY SCHOOL IV,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,011,12/06/05/011,IHUNMUDUMU HEALTH CENTER,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,012,12/06/05/012,OPEN SPACE ST. JAMES ANGLICAN CHURCH IHUNMUDUMU,Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,013,12/06/05/013,"ISIBHENELO PRIMARY SCHOOL, IHUNMUDUMU, EKPOMA",Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
EDO,06,05,12,06,05,014,12/06/05/014,"OPEN SPACE BY ST. GABRIEL CATHOLIC CHURCH,  GIRLS SCHOOL ROAD,  EKPOMA",Ihunmudumu/Idumebo/Uke/Ujemen,Esan West
